user,label
Train_37728,0
Train_37729,0
Train_37730,0
Train_37731,0
Train_37732,0
Train_37733,0
Train_37734,0
Train_37735,0
Train_37736,0
Train_37737,0
Train_37738,0
Train_37739,0
Train_37740,1
Train_37741,0
Train_37742,0
Train_37743,0
Train_37744,0
Train_37745,1
Train_37746,1
Train_37747,0
Train_37748,0
Train_37749,0
Train_37750,1
Train_37751,0
Train_37752,0
Train_37753,1
Train_37754,1
Train_37755,0
Train_37756,0
Train_37757,0
Train_37758,0
Train_37759,0
Train_37760,1
Train_37761,1
Train_37762,0
Train_37763,0
Train_37764,1
Train_37765,0
Train_37766,0
Train_37767,0
Train_37768,0
Train_37769,0
Train_37770,0
Train_37771,0
Train_37772,0
Train_37773,1
Train_37774,0
Train_37775,0
Train_37776,0
Train_37777,0
Train_37778,0
Train_37779,1
Train_37780,1
Train_37781,0
Train_37782,0
Train_37783,1
Train_37784,0
Train_37785,0
Train_37786,0
Train_37787,0
Train_37788,0
Train_37789,0
Train_37790,1
Train_37791,1
Train_37792,1
Train_37793,0
Train_37794,0
Train_37795,0
Train_37796,0
Train_37797,0
Train_37798,0
Train_37799,0
Train_37800,0
Train_37801,0
Train_37802,0
Train_37803,0
Train_37804,0
Train_37805,1
Train_37806,1
Train_37807,0
Train_37808,0
Train_37809,0
Train_37810,1
Train_37811,0
Train_37812,0
Train_37813,0
Train_37814,1
Train_37815,0
Train_37816,0
Train_37817,0
Train_37818,0
Train_37819,0
Train_37820,0
Train_37821,1
Train_37822,0
Train_37823,0
Train_37824,0
Train_37825,0
Train_37826,0
Train_37827,1
Train_37828,0
Train_37829,1
Train_37830,1
Train_37831,1
Train_37832,0
Train_37833,0
Train_37834,0
Train_37835,0
Train_37836,0
Train_37837,0
Train_37838,1
Train_37839,1
Train_37840,0
Train_37841,0
Train_37842,0
Train_37843,0
Train_37844,1
Train_37845,0
Train_37846,0
Train_37847,0
Train_37848,1
Train_37849,1
Train_37850,0
Train_37851,1
Train_37852,1
Train_37853,0
Train_37854,0
Train_37855,0
Train_37856,1
Train_37857,0
Train_37858,0
Train_37859,1
Train_37860,0
Train_37861,1
Train_37862,0
Train_37863,0
Train_37864,0
Train_37865,0
Train_37866,0
Train_37867,0
Train_37868,0
Train_37869,1
Train_37870,0
Train_37871,0
Train_37872,0
Train_37873,0
Train_37874,1
Train_37875,0
Train_37876,0
Train_37877,0
Train_37878,0
Train_37879,0
Train_37880,0
Train_37881,1
Train_37882,1
Train_37883,0
Train_37884,0
Train_37885,0
Train_37886,0
Train_37887,1
Train_37888,1
Train_37889,0
Train_37890,0
Train_37891,0
Train_37892,1
Train_37893,1
Train_37894,0
Train_37895,0
Train_37896,0
Train_37897,0
Train_37898,0
Train_37899,0
Train_37900,0
Train_37901,0
Train_37902,0
Train_37903,0
Train_37904,0
Train_37905,0
Train_37906,0
Train_37907,0
Train_37908,0
Train_37909,0
Train_37910,0
Train_37911,0
Train_37912,0
Train_37913,0
Train_37914,0
Train_37915,0
Train_37916,1
Train_37917,0
Train_37918,1
Train_37919,0
Train_37920,0
Train_37921,0
Train_37922,0
Train_37923,1
Train_37924,1
Train_37925,0
Train_37926,0
Train_37927,0
Train_37928,0
Train_37929,0
Train_37930,0
Train_37931,1
Train_37932,0
Train_37933,0
Train_37934,0
Train_37935,0
Train_37936,1
Train_37937,1
Train_37938,0
Train_37939,0
Train_37940,0
Train_37941,0
Train_37942,0
Train_37943,0
Train_37944,0
Train_37945,0
Train_37946,0
Train_37947,0
Train_37948,0
Train_37949,0
Train_37950,0
Train_37951,1
Train_37952,1
Train_37953,1
Train_37954,0
Train_37955,0
Train_37956,0
Train_37957,0
Train_37958,1
Train_37959,1
Train_37960,0
Train_37961,0
Train_37962,0
Train_37963,0
Train_37964,0
Train_37965,0
Train_37966,0
Train_37967,1
Train_37968,1
Train_37969,0
Train_37970,0
Train_37971,0
Train_37972,0
Train_37973,1
Train_37974,0
Train_37975,0
Train_37976,0
Train_37977,1
Train_37978,0
Train_37979,1
Train_37980,0
Train_37981,0
Train_37982,0
Train_37983,0
Train_37984,0
Train_37985,0
Train_37986,0
Train_37987,0
Train_37988,0
Train_37989,0
Train_37990,0
Train_37991,0
Train_37992,0
Train_37993,1
Train_37994,0
Train_37995,0
Train_37996,1
Train_37997,0
Train_37998,0
Train_37999,0
Train_38000,0
Train_38001,0
Train_38002,0
Train_38003,0
Train_38004,0
Train_38005,1
Train_38006,0
Train_38007,0
Train_38008,0
Train_38009,0
Train_38010,0
Train_38011,0
Train_38012,0
Train_38013,0
Train_38014,0
Train_38015,0
Train_38016,0
Train_38017,0
Train_38018,1
Train_38019,1
Train_38020,0
Train_38021,0
Train_38022,0
Train_38023,0
Train_38024,0
Train_38025,0
Train_38026,0
Train_38027,1
Train_38028,0
Train_38029,1
Train_38030,0
Train_38031,1
Train_38032,0
Train_38033,1
Train_38034,1
Train_38035,0
Train_38036,0
Train_38037,0
Train_38038,0
Train_38039,0
Train_38040,1
Train_38041,0
Train_38042,1
Train_38043,0
Train_38044,0
Train_38045,1
Train_38046,0
Train_38047,0
Train_38048,0
Train_38049,0
Train_38050,0
Train_38051,0
Train_38052,0
Train_38053,0
Train_38054,1
Train_38055,0
Train_38056,0
Train_38057,1
Train_38058,0
Train_38059,0
Train_38060,0
Train_38061,1
Train_38062,0
Train_38063,0
Train_38064,0
Train_38065,0
Train_38066,1
Train_38067,0
Train_38068,1
Train_38069,0
Train_38070,1
Train_38071,0
Train_38072,0
Train_38073,0
Train_38074,0
Train_38075,1
Train_38076,1
Train_38077,0
Train_38078,0
Train_38079,0
Train_38080,0
Train_38081,0
Train_38082,1
Train_38083,0
Train_38084,0
Train_38085,0
Train_38086,1
Train_38087,0
Train_38088,0
Train_38089,0
Train_38090,0
Train_38091,1
Train_38092,0
Train_38093,0
Train_38094,1
Train_38095,0
Train_38096,1
Train_38097,0
Train_38098,1
Train_38099,1
Train_38100,0
Train_38101,0
Train_38102,0
Train_38103,0
Train_38104,1
Train_38105,0
Train_38106,1
Train_38107,0
Train_38108,0
Train_38109,0
Train_38110,1
Train_38111,1
Train_38112,0
Train_38113,0
Train_38114,0
Train_38115,0
Train_38116,1
Train_38117,0
Train_38118,0
Train_38119,0
Train_38120,1
Train_38121,1
Train_38122,1
Train_38123,0
Train_38124,0
Train_38125,1
Train_38126,0
Train_38127,0
Train_38128,1
Train_38129,0
Train_38130,1
Train_38131,1
Train_38132,0
Train_38133,1
Train_38134,1
Train_38135,1
Train_38136,0
Train_38137,1
Train_38138,0
Train_38139,0
Train_38140,0
Train_38141,0
Train_38142,0
Train_38143,0
Train_38144,0
Train_38145,1
Train_38146,1
Train_38147,0
Train_38148,0
Train_38149,1
Train_38150,0
Train_38151,0
Train_38152,1
Train_38153,0
Train_38154,0
Train_38155,1
Train_38156,1
Train_38157,1
Train_38158,0
Train_38159,0
Train_38160,0
Train_38161,0
Train_38162,1
Train_38163,0
Train_38164,0
Train_38165,0
Train_38166,0
Train_38167,1
Train_38168,0
Train_38169,1
Train_38170,0
Train_38171,0
Train_38172,1
Train_38173,1
Train_38174,0
Train_38175,0
Train_38176,0
Train_38177,0
Train_38178,0
Train_38179,0
Train_38180,0
Train_38181,0
Train_38182,0
Train_38183,1
Train_38184,0
Train_38185,0
Train_38186,0
Train_38187,0
Train_38188,0
Train_38189,0
Train_38190,1
Train_38191,0
Train_38192,1
Train_38193,0
Train_38194,0
Train_38195,0
Train_38196,0
Train_38197,0
Train_38198,1
Train_38199,0
Train_38200,0
Train_38201,0
Train_38202,0
Train_38203,0
Train_38204,0
Train_38205,0
Train_38206,0
Train_38207,1
Train_38208,0
Train_38209,0
Train_38210,1
Train_38211,0
Train_38212,0
Train_38213,0
Train_38214,0
Train_38215,0
Train_38216,0
Train_38217,0
Train_38218,0
Train_38219,1
Train_38220,0
Train_38221,1
Train_38222,0
Train_38223,0
Train_38224,1
Train_38225,0
Train_38226,1
Train_38227,0
Train_38228,0
Train_38229,1
Train_38230,0
Train_38231,0
Train_38232,1
Train_38233,0
Train_38234,0
Train_38235,0
Train_38236,0
Train_38237,0
Train_38238,0
Train_38239,0
Train_38240,1
Train_38241,1
Train_38242,0
Train_38243,0
Train_38244,0
Train_38245,1
Train_38246,0
Train_38247,0
Train_38248,0
Train_38249,0
Train_38250,0
Train_38251,0
Train_38252,1
Train_38253,1
Train_38254,0
Train_38255,0
Train_38256,0
Train_38257,0
Train_38258,0
Train_38259,0
Train_38260,0
Train_38261,0
Train_38262,0
Train_38263,0
Train_38264,0
Train_38265,1
Train_38266,0
Train_38267,0
Train_38268,0
Train_38269,0
Train_38270,1
Train_38271,0
Train_38272,0
Train_38273,0
Train_38274,0
Train_38275,0
Train_38276,1
Train_38277,0
Train_38278,0
Train_38279,0
Train_38280,0
Train_38281,1
Train_38282,0
Train_38283,0
Train_38284,1
Train_38285,0
Train_38286,0
Train_38287,0
Train_38288,0
Train_38289,0
Train_38290,0
Train_38291,0
Train_38292,0
Train_38293,0
Train_38294,0
Train_38295,0
Train_38296,0
Train_38297,0
Train_38298,0
Train_38299,0
Train_38300,0
Train_38301,0
Train_38302,0
Train_38303,0
Train_38304,0
Train_38305,1
Train_38306,0
Train_38307,0
Train_38308,1
Train_38309,0
Train_38310,0
Train_38311,1
Train_38312,1
Train_38313,1
Train_38314,0
Train_38315,1
Train_38316,1
Train_38317,0
Train_38318,0
Train_38319,1
Train_38320,0
Train_38321,0
Train_38322,0
Train_38323,0
Train_38324,0
Train_38325,0
Train_38326,0
Train_38327,1
Train_38328,1
Train_38329,1
Train_38330,0
Train_38331,0
Train_38332,1
Train_38333,0
Train_38334,1
Train_38335,0
Train_38336,1
Train_38337,0
Train_38338,0
Train_38339,0
Train_38340,1
Train_38341,1
Train_38342,0
Train_38343,0
Train_38344,0
Train_38345,0
Train_38346,0
Train_38347,0
Train_38348,0
Train_38349,1
Train_38350,1
Train_38351,0
Train_38352,1
Train_38353,1
Train_38354,1
Train_38355,0
Train_38356,0
Train_38357,1
Train_38358,0
Train_38359,1
Train_38360,0
Train_38361,0
Train_38362,1
Train_38363,0
Train_38364,0
Train_38365,1
Train_38366,0
Train_38367,0
Train_38368,0
Train_38369,0
Train_38370,1
Train_38371,1
Train_38372,0
Train_38373,0
Train_38374,0
Train_38375,0
Train_38376,0
Train_38377,1
Train_38378,0
Train_38379,0
Train_38380,0
Train_38381,1
Train_38382,0
Train_38383,1
Train_38384,1
Train_38385,1
Train_38386,0
Train_38387,0
Train_38388,1
Train_38389,0
Train_38390,0
Train_38391,0
Train_38392,0
Train_38393,0
Train_38394,1
Train_38395,0
Train_38396,0
Train_38397,0
Train_38398,0
Train_38399,0
Train_38400,0
Train_38401,1
Train_38402,0
Train_38403,0
Train_38404,1
Train_38405,0
Train_38406,0
Train_38407,1
Train_38408,0
Train_38409,0
Train_38410,0
Train_38411,0
Train_38412,1
Train_38413,1
Train_38414,1
Train_38415,0
Train_38416,1
Train_38417,1
Train_38418,0
Train_38419,1
Train_38420,1
Train_38421,1
Train_38422,0
Train_38423,0
Train_38424,1
Train_38425,0
Train_38426,0
Train_38427,1
Train_38428,1
Train_38429,0
Train_38430,0
Train_38431,0
Train_38432,0
Train_38433,1
Train_38434,0
Train_38435,0
Train_38436,0
Train_38437,0
Train_38438,1
Train_38439,1
Train_38440,0
Train_38441,0
Train_38442,1
Train_38443,0
Train_38444,0
Train_38445,1
Train_38446,0
Train_38447,0
Train_38448,1
Train_38449,0
Train_38450,0
Train_38451,0
Train_38452,0
Train_38453,0
Train_38454,1
Train_38455,0
Train_38456,1
Train_38457,0
Train_38458,1
Train_38459,0
Train_38460,0
Train_38461,0
Train_38462,0
Train_38463,1
Train_38464,1
Train_38465,1
Train_38466,0
Train_38467,0
Train_38468,1
Train_38469,1
Train_38470,0
Train_38471,0
Train_38472,0
Train_38473,0
Train_38474,1
Train_38475,0
Train_38476,0
Train_38477,1
Train_38478,0
Train_38479,0
Train_38480,0
Train_38481,1
Train_38482,1
Train_38483,0
Train_38484,0
Train_38485,1
Train_38486,0
Train_38487,0
Train_38488,0
Train_38489,0
Train_38490,0
Train_38491,0
Train_38492,1
Train_38493,0
Train_38494,0
Train_38495,0
Train_38496,0
Train_38497,0
Train_38498,1
Train_38499,1
Train_38500,1
Train_38501,0
Train_38502,0
Train_38503,1
Train_38504,0
Train_38505,1
Train_38506,0
Train_38507,0
Train_38508,1
Train_38509,0
Train_38510,0
Train_38511,0
Train_38512,0
Train_38513,1
Train_38514,0
Train_38515,0
Train_38516,0
Train_38517,1
Train_38518,1
Train_38519,0
Train_38520,0
Train_38521,0
Train_38522,0
Train_38523,0
Train_38524,0
Train_38525,1
Train_38526,0
Train_38527,0
Train_38528,0
Train_38529,0
Train_38530,0
Train_38531,0
Train_38532,1
Train_38533,1
Train_38534,0
Train_38535,1
Train_38536,0
Train_38537,0
Train_38538,0
Train_38539,1
Train_38540,0
Train_38541,1
Train_38542,1
Train_38543,0
Train_38544,0
Train_38545,0
Train_38546,0
Train_38547,1
Train_38548,0
Train_38549,0
Train_38550,0
Train_38551,0
Train_38552,0
Train_38553,0
Train_38554,1
Train_38555,0
Train_38556,1
Train_38557,1
Train_38558,0
Train_38559,0
Train_38560,0
Train_38561,0
Train_38562,0
Train_38563,1
Train_38564,1
Train_38565,0
Train_38566,0
Train_38567,0
Train_38568,0
Train_38569,1
Train_38570,0
Train_38571,0
Train_38572,1
Train_38573,0
Train_38574,0
Train_38575,0
Train_38576,0
Train_38577,1
Train_38578,0
Train_38579,0
Train_38580,0
Train_38581,0
Train_38582,0
Train_38583,0
Train_38584,0
Train_38585,1
Train_38586,0
Train_38587,0
Train_38588,1
Train_38589,0
Train_38590,1
Train_38591,0
Train_38592,0
Train_38593,0
Train_38594,0
Train_38595,0
Train_38596,1
Train_38597,0
Train_38598,0
Train_38599,1
Train_38600,0
Train_38601,1
Train_38602,1
Train_38603,0
Train_38604,0
Train_38605,0
Train_38606,1
Train_38607,0
Train_38608,1
Train_38609,0
Train_38610,0
Train_38611,1
Train_38612,1
Train_38613,0
Train_38614,0
Train_38615,1
Train_38616,1
Train_38617,1
Train_38618,0
Train_38619,0
Train_38620,1
Train_38621,0
Train_38622,1
Train_38623,0
Train_38624,0
Train_38625,0
Train_38626,1
Train_38627,0
Train_38628,0
Train_38629,0
Train_38630,0
Train_38631,0
Train_38632,0
Train_38633,0
Train_38634,1
Train_38635,0
Train_38636,0
Train_38637,0
Train_38638,1
Train_38639,0
Train_38640,0
Train_38641,0
Train_38642,0
Train_38643,1
Train_38644,1
Train_38645,0
Train_38646,0
Train_38647,0
Train_38648,1
Train_38649,0
Train_38650,0
Train_38651,0
Train_38652,1
Train_38653,0
Train_38654,1
Train_38655,1
Train_38656,0
Train_38657,1
Train_38658,0
Train_38659,0
Train_38660,1
Train_38661,0
Train_38662,1
Train_38663,0
Train_38664,0
Train_38665,0
Train_38666,0
Train_38667,0
Train_38668,0
Train_38669,0
Train_38670,0
Train_38671,1
Train_38672,1
Train_38673,1
Train_38674,0
Train_38675,0
Train_38676,1
Train_38677,0
Train_38678,1
Train_38679,0
Train_38680,0
Train_38681,1
Train_38682,0
Train_38683,0
Train_38684,0
Train_38685,0
Train_38686,0
Train_38687,0
Train_38688,0
Train_38689,0
Train_38690,0
Train_38691,0
Train_38692,0
Train_38693,0
Train_38694,0
Train_38695,0
Train_38696,0
Train_38697,0
Train_38698,0
Train_38699,0
Train_38700,0
Train_38701,1
Train_38702,0
Train_38703,0
Train_38704,0
Train_38705,0
Train_38706,0
Train_38707,0
Train_38708,0
Train_38709,1
Train_38710,0
Train_38711,0
Train_38712,0
Train_38713,0
Train_38714,0
Train_38715,0
Train_38716,0
Train_38717,1
Train_38718,0
Train_38719,0
Train_38720,1
Train_38721,0
Train_38722,0
Train_38723,0
Train_38724,0
Train_38725,0
Train_38726,0
Train_38727,0
Train_38728,1
Train_38729,1
Train_38730,0
Train_38731,0
Train_38732,0
Train_38733,0
Train_38734,1
Train_38735,0
Train_38736,0
Train_38737,0
Train_38738,0
Train_38739,1
Train_38740,0
Train_38741,0
Train_38742,0
Train_38743,0
Train_38744,0
Train_38745,1
Train_38746,0
Train_38747,0
Train_38748,0
Train_38749,0
Train_38750,1
Train_38751,0
Train_38752,0
Train_38753,1
Train_38754,0
Train_38755,0
Train_38756,0
Train_38757,0
Train_38758,0
Train_38759,0
Train_38760,1
Train_38761,0
Train_38762,0
Train_38763,0
Train_38764,0
Train_38765,1
Train_38766,0
Train_38767,0
Train_38768,0
Train_38769,1
Train_38770,1
Train_38771,1
Train_38772,0
Train_38773,0
Train_38774,0
Train_38775,0
Train_38776,0
Train_38777,1
Train_38778,1
Train_38779,0
Train_38780,0
Train_38781,0
Train_38782,0
Train_38783,0
Train_38784,1
Train_38785,1
Train_38786,0
Train_38787,0
Train_38788,0
Train_38789,0
Train_38790,0
Train_38791,0
Train_38792,0
Train_38793,0
Train_38794,0
Train_38795,0
Train_38796,1
Train_38797,0
Train_38798,1
Train_38799,0
Train_38800,0
Train_38801,1
Train_38802,0
Train_38803,0
Train_38804,1
Train_38805,0
Train_38806,0
Train_38807,0
Train_38808,0
Train_38809,0
Train_38810,0
Train_38811,0
Train_38812,0
Train_38813,0
Train_38814,0
Train_38815,1
Train_38816,0
Train_38817,0
Train_38818,0
Train_38819,0
Train_38820,1
Train_38821,0
Train_38822,1
Train_38823,0
Train_38824,0
Train_38825,1
Train_38826,1
Train_38827,0
Train_38828,0
Train_38829,0
Train_38830,0
Train_38831,1
Train_38832,0
Train_38833,0
Train_38834,0
Train_38835,0
Train_38836,1
Train_38837,1
Train_38838,0
Train_38839,0
Train_38840,0
Train_38841,0
Train_38842,1
Train_38843,0
Train_38844,0
Train_38845,0
Train_38846,0
Train_38847,0
Train_38848,0
Train_38849,1
Train_38850,0
Train_38851,1
Train_38852,1
Train_38853,1
Train_38854,1
Train_38855,1
Train_38856,0
Train_38857,1
Train_38858,0
Train_38859,0
Train_38860,0
Train_38861,0
Train_38862,0
Train_38863,0
Train_38864,0
Train_38865,1
Train_38866,1
Train_38867,0
Train_38868,0
Train_38869,0
Train_38870,0
Train_38871,1
Train_38872,0
Train_38873,0
Train_38874,0
Train_38875,1
Train_38876,1
Train_38877,1
Train_38878,0
Train_38879,0
Train_38880,0
Train_38881,0
Train_38882,0
Train_38883,0
Train_38884,0
Train_38885,0
Train_38886,1
Train_38887,1
Train_38888,0
Train_38889,0
Train_38890,1
Train_38891,0
Train_38892,0
Train_38893,1
Train_38894,0
Train_38895,0
Train_38896,0
Train_38897,0
Train_38898,1
Train_38899,0
Train_38900,0
Train_38901,0
Train_38902,1
Train_38903,1
Train_38904,1
Train_38905,0
Train_38906,1
Train_38907,0
Train_38908,0
Train_38909,0
Train_38910,0
Train_38911,0
Train_38912,0
Train_38913,0
Train_38914,0
Train_38915,1
Train_38916,0
Train_38917,0
Train_38918,1
Train_38919,0
Train_38920,0
Train_38921,1
Train_38922,0
Train_38923,1
Train_38924,1
Train_38925,0
Train_38926,1
Train_38927,1
Train_38928,1
Train_38929,0
Train_38930,0
Train_38931,1
Train_38932,0
Train_38933,0
Train_38934,1
Train_38935,1
Train_38936,1
Train_38937,0
Train_38938,0
Train_38939,0
Train_38940,1
Train_38941,0
Train_38942,0
Train_38943,0
Train_38944,0
Train_38945,0
Train_38946,0
Train_38947,1
Train_38948,0
Train_38949,0
Train_38950,0
Train_38951,0
Train_38952,0
Train_38953,1
Train_38954,0
Train_38955,0
Train_38956,0
Train_38957,0
Train_38958,0
Train_38959,0
Train_38960,0
Train_38961,1
Train_38962,0
Train_38963,0
Train_38964,0
Train_38965,0
Train_38966,0
Train_38967,0
Train_38968,0
Train_38969,0
Train_38970,1
Train_38971,0
Train_38972,0
Train_38973,1
Train_38974,0
Train_38975,0
Train_38976,0
Train_38977,1
Train_38978,1
Train_38979,0
Train_38980,0
Train_38981,1
Train_38982,0
Train_38983,0
Train_38984,1
Train_38985,0
Train_38986,0
Train_38987,1
Train_38988,0
Train_38989,0
Train_38990,0
Train_38991,0
Train_38992,0
Train_38993,0
Train_38994,0
Train_38995,0
Train_38996,0
Train_38997,0
Train_38998,0
Train_38999,1
Train_39000,0
Train_39001,0
Train_39002,1
Train_39003,0
Train_39004,0
Train_39005,1
Train_39006,0
Train_39007,0
Train_39008,0
Train_39009,0
Train_39010,1
Train_39011,0
Train_39012,0
Train_39013,0
Train_39014,0
Train_39015,0
Train_39016,1
Train_39017,0
Train_39018,0
Train_39019,0
Train_39020,0
Train_39021,1
Train_39022,0
Train_39023,1
Train_39024,0
Train_39025,0
Train_39026,0
Train_39027,0
Train_39028,0
Train_39029,1
Train_39030,0
Train_39031,0
Train_39032,0
Train_39033,0
Train_39034,1
Train_39035,0
Train_39036,0
Train_39037,1
Train_39038,1
Train_39039,0
Train_39040,1
Train_39041,0
Train_39042,0
Train_39043,0
Train_39044,0
Train_39045,1
Train_39046,0
Train_39047,0
Train_39048,0
Train_39049,1
Train_39050,0
Train_39051,1
Train_39052,1
Train_39053,0
Train_39054,1
Train_39055,1
Train_39056,0
Train_39057,1
Train_39058,0
Train_39059,1
Train_39060,0
Train_39061,0
Train_39062,0
Train_39063,0
Train_39064,0
Train_39065,0
Train_39066,0
Train_39067,1
Train_39068,0
Train_39069,0
Train_39070,0
Train_39071,0
Train_39072,1
Train_39073,1
Train_39074,0
Train_39075,0
Train_39076,0
Train_39077,0
Train_39078,1
Train_39079,0
Train_39080,0
Train_39081,0
Train_39082,0
Train_39083,0
Train_39084,1
Train_39085,0
Train_39086,0
Train_39087,1
Train_39088,0
Train_39089,1
Train_39090,0
Train_39091,0
Train_39092,0
Train_39093,1
Train_39094,0
Train_39095,1
Train_39096,0
Train_39097,0
Train_39098,0
Train_39099,1
Train_39100,0
Train_39101,0
Train_39102,0
Train_39103,0
Train_39104,0
Train_39105,0
Train_39106,1
Train_39107,0
Train_39108,1
Train_39109,0
Train_39110,0
Train_39111,1
Train_39112,0
Train_39113,0
Train_39114,0
Train_39115,1
Train_39116,0
Train_39117,1
Train_39118,0
Train_39119,0
Train_39120,0
Train_39121,0
Train_39122,0
Train_39123,1
Train_39124,0
Train_39125,0
Train_39126,0
Train_39127,1
Train_39128,0
Train_39129,1
Train_39130,0
Train_39131,0
Train_39132,0
Train_39133,1
Train_39134,0
Train_39135,0
Train_39136,0
Train_39137,1
Train_39138,0
Train_39139,0
Train_39140,0
Train_39141,0
Train_39142,0
Train_39143,1
Train_39144,0
Train_39145,0
Train_39146,1
Train_39147,0
Train_39148,0
Train_39149,1
Train_39150,0
Train_39151,0
Train_39152,1
Train_39153,0
Train_39154,0
Train_39155,0
Train_39156,0
Train_39157,0
Train_39158,0
Train_39159,0
Train_39160,0
Train_39161,1
Train_39162,0
Train_39163,0
Train_39164,1
Train_39165,0
Train_39166,1
Train_39167,1
Train_39168,0
Train_39169,0
Train_39170,1
Train_39171,0
Train_39172,0
Train_39173,1
Train_39174,1
Train_39175,0
Train_39176,0
Train_39177,0
Train_39178,0
Train_39179,0
Train_39180,0
Train_39181,0
Train_39182,0
Train_39183,0
Train_39184,0
Train_39185,0
Train_39186,0
Train_39187,0
Train_39188,0
Train_39189,0
Train_39190,0
Train_39191,0
Train_39192,0
Train_39193,1
Train_39194,1
Train_39195,1
Train_39196,0
Train_39197,0
Train_39198,0
Train_39199,0
Train_39200,0
Train_39201,0
Train_39202,0
Train_39203,1
Train_39204,0
Train_39205,0
Train_39206,0
Train_39207,0
Train_39208,0
Train_39209,0
Train_39210,0
Train_39211,0
Train_39212,0
Train_39213,1
Train_39214,0
Train_39215,0
Train_39216,0
Train_39217,0
Train_39218,0
Train_39219,0
Train_39220,1
Train_39221,0
Train_39222,0
Train_39223,0
Train_39224,1
Train_39225,0
Train_39226,0
Train_39227,0
Train_39228,0
Train_39229,0
Train_39230,0
Train_39231,0
Train_39232,0
Train_39233,0
Train_39234,1
Train_39235,0
Train_39236,0
Train_39237,0
Train_39238,0
Train_39239,0
Train_39240,0
Train_39241,0
Train_39242,0
Train_39243,1
Train_39244,0
Train_39245,1
Train_39246,0
Train_39247,0
Train_39248,1
Train_39249,1
Train_39250,0
Train_39251,1
Train_39252,0
Train_39253,0
Train_39254,0
Train_39255,0
Train_39256,0
Train_39257,0
Train_39258,0
Train_39259,0
Train_39260,0
Train_39261,1
Train_39262,1
Train_39263,0
Train_39264,0
Train_39265,1
Train_39266,0
Train_39267,0
Train_39268,0
Train_39269,1
Train_39270,0
Train_39271,0
Train_39272,0
Train_39273,1
Train_39274,0
Train_39275,0
Train_39276,0
Train_39277,0
Train_39278,1
Train_39279,0
Train_39280,0
Train_39281,1
Train_39282,0
Train_39283,0
Train_39284,1
Train_39285,1
Train_39286,0
Train_39287,1
Train_39288,0
Train_39289,0
Train_39290,0
Train_39291,1
Train_39292,1
Train_39293,1
Train_39294,0
Train_39295,0
Train_39296,0
Train_39297,0
Train_39298,0
Train_39299,0
Train_39300,1
Train_39301,0
Train_39302,0
Train_39303,0
Train_39304,0
Train_39305,1
Train_39306,0
Train_39307,0
Train_39308,0
Train_39309,0
Train_39310,1
Train_39311,0
Train_39312,0
Train_39313,0
Train_39314,0
Train_39315,1
Train_39316,0
Train_39317,0
Train_39318,0
Train_39319,0
Train_39320,0
Train_39321,1
Train_39322,0
Train_39323,0
Train_39324,1
Train_39325,0
Train_39326,0
Train_39327,1
Train_39328,0
Train_39329,1
Train_39330,0
Train_39331,1
Train_39332,0
Train_39333,0
Train_39334,0
Train_39335,0
Train_39336,0
Train_39337,0
Train_39338,0
Train_39339,0
Train_39340,0
Train_39341,1
Train_39342,0
Train_39343,0
Train_39344,0
Train_39345,0
Train_39346,1
Train_39347,0
Train_39348,0
Train_39349,0
Train_39350,0
Train_39351,0
Train_39352,0
Train_39353,0
Train_39354,1
Train_39355,0
Train_39356,0
Train_39357,0
Train_39358,0
Train_39359,1
Train_39360,0
Train_39361,0
Train_39362,1
Train_39363,0
Train_39364,1
Train_39365,0
Train_39366,0
Train_39367,0
Train_39368,0
Train_39369,0
Train_39370,0
Train_39371,0
Train_39372,0
Train_39373,0
Train_39374,0
Train_39375,0
Train_39376,1
Train_39377,0
Train_39378,0
Train_39379,0
Train_39380,0
Train_39381,0
Train_39382,1
Train_39383,1
Train_39384,0
Train_39385,0
Train_39386,0
Train_39387,0
Train_39388,0
Train_39389,0
Train_39390,0
Train_39391,0
Train_39392,0
Train_39393,1
Train_39394,0
Train_39395,1
Train_39396,0
Train_39397,0
Train_39398,1
Train_39399,0
Train_39400,1
Train_39401,0
Train_39402,0
Train_39403,0
Train_39404,1
Train_39405,0
Train_39406,0
Train_39407,0
Train_39408,0
Train_39409,0
Train_39410,0
Train_39411,0
Train_39412,0
Train_39413,0
Train_39414,0
Train_39415,0
Train_39416,1
Train_39417,0
Train_39418,0
Train_39419,0
Train_39420,0
Train_39421,0
Train_39422,0
Train_39423,1
Train_39424,0
Train_39425,0
Train_39426,0
Train_39427,0
Train_39428,0
Train_39429,0
Train_39430,1
Train_39431,0
Train_39432,0
Train_39433,0
Train_39434,1
Train_39435,0
Train_39436,0
Train_39437,0
Train_39438,0
Train_39439,0
Train_39440,0
Train_39441,1
Train_39442,1
Train_39443,0
Train_39444,0
Train_39445,0
Train_39446,1
Train_39447,0
Train_39448,0
Train_39449,0
Train_39450,0
Train_39451,0
Train_39452,0
Train_39453,0
Train_39454,0
Train_39455,0
Train_39456,1
Train_39457,0
Train_39458,1
Train_39459,1
Train_39460,0
Train_39461,1
Train_39462,0
Train_39463,0
Train_39464,0
Train_39465,0
Train_39466,0
Train_39467,0
Train_39468,1
Train_39469,0
Train_39470,0
Train_39471,0
Train_39472,0
Train_39473,1
Train_39474,0
Train_39475,0
Train_39476,0
